file,valid,rows,local_score,score_source,spearman_to_anchor,max_spearman_to_failed,mean_spearman_to_failed,rank_delta_to_anchor,local_bonus,geometry_score,spearman_to_sub_calibrated_tail_cli_,spearman_to_sub_anchor_blend_utility,spearman_to_sub_anchor_blend_micro_s
sub_anchor_blend_low_failed_scan.csv,True,538150,0.1279003031551838,scores.utility,0.9972670629973209,0.999461422590713,0.9741067499545997,0.015700507113260282,0.16334343850612684,0.6627474436346059,0.923696820088365,0.9991620071847209,0.999461422590713
sub_anti_failed_rank_beta100.csv,True,538150,,,0.9991541430662162,0.9953660056734392,0.9592389808746583,0.008919724805912431,0.0,0.6493976113938613,0.8903859729919157,0.9919649639586198,0.9953660056734392
sub_anti_failed_rank_w100_040.csv,True,538150,,,0.9990300708616826,0.9950230179733567,0.958539851105027,0.009562096800863597,0.0,0.6493249664173726,0.8890875508776268,0.9915089844640976,0.9950230179733567
sub_anti_failed_rank_beta120.csv,True,538150,,,0.9987868498582094,0.9946122063139969,0.9574343102945027,0.010695314360006503,0.0,0.6491360761966045,0.8866793451418548,0.9910113794276563,0.9946122063139969
sub_anti_failed_rank_w120_040.csv,True,538150,,,0.9986400003496667,0.9942470836931466,0.9567148668353705,0.01133562776090631,0.0,0.6490578850874107,0.8853638848921979,0.9905336319207674,0.9942470836931466
sub_anti_failed_rank_beta150.csv,True,538150,,,0.9981160884926988,0.9933651882449385,0.9546236529538795,0.013353568433270617,0.0,0.6487137119201243,0.8810391031037519,0.9894666675129482,0.9933651882449385
sub_anti_failed_rank_w150_060.csv,True,538150,,,0.997840608690252,0.9927640181516554,0.9534957773992172,0.01431593458855212,0.0,0.6485819096189294,0.8790257921910348,0.9886975218549612,0.9927640181516554
sub_low_failed_pool_random_best.csv,True,538150,0.1325540716821459,scores.utility,0.9296705260897886,0.9546879447620555,0.9383220129124242,0.07936871098468469,0.31846905607152975,0.6461048758138307,0.9132520956994894,0.9546879447620555,0.9470259982757276
sub_low_failed_pool_grid.csv,True,538150,0.13037763371974193,scores.utility,0.911002943189304,0.9394232171926874,0.9251143178226372,0.09000391078658067,0.2459211239913976,0.6317371930776328,0.9053337384733534,0.9394232171926874,0.9305859978018708
